CustomerID,LastPurchase,Frequency,Monetary,Recency
15940,18:00.0,1,35.8,311
13527,04:00.0,7,2287.51,33
13029,13:00.0,3,1247.5,30
17357,30:00.0,2,388.14,24
15442,24:00.0,1,594,248
18104,07:00.0,1,754.64,37
15691,13:00.0,1,136.8,252
17855,44:00.0,1,208.97,372
13278,49:00.0,1,542.73,40
15193,23:00.0,1,499.32,60
17506,39:00.0,1,302.2,75
13178,14:00.0,11,5725.47,26
12637,46:00.0,8,6021.9,67
17463,40:00.0,5,1896.41,16
15840,08:00.0,2,355.56,58
13670,25:00.0,1,349.7,75
14801,24:00.0,1,193.14,61
15299,19:00.0,7,4507.01,67
13135,52:00.0,1,3096,196
18004,47:00.0,1,169.47,362
16965,08:00.0,1,201.19,226
15342,19:00.0,1,406.09,129
15150,52:00.0,10,5314.47,17
17314,41:00.0,8,2527.92,24
14901,09:00.0,9,1421.29,11
16232,16:00.0,4,990.88,43
15983,34:00.0,4,1475.02,22
13819,38:00.0,3,1140.35,301
18147,46:00.0,2,179.34,45
14068,02:00.0,1,265.85,320
17214,17:00.0,6,1069.12,60
12886,09:00.0,2,1378.4,67
15050,17:00.0,3,1782.09,25
13427,02:00.0,3,582.6,19
16364,27:00.0,2,707.04,11
16696,23:00.0,4,657.9,135
15036,42:00.0,3,465.55,72
14704,51:00.0,9,1546.91,11
12451,40:00.0,5,9035.52,10
12783,56:00.0,6,2225.91,2
15700,53:00.0,2,696.68,172
15368,42:00.0,1,446.94,21
15059,35:00.0,9,1337.72,40
15723,12:00.0,1,203.1,364
17383,36:00.0,1,199.29,4
16055,26:00.0,1,134.8,220
16719,27:00.0,7,1790.42,14
16387,34:00.0,1,94.36,322
17051,13:00.0,1,247.14,194
17930,23:00.0,5,1740.48,35
18262,04:00.0,1,149.48,140
13493,35:00.0,2,618.63,275
17406,07:00.0,3,2200.42,333
17243,26:00.0,26,8676.85,1
12497,29:00.0,1,1043.1,81
16078,47:00.0,1,79.2,283
18239,38:00.0,5,1561.61,218
17738,05:00.0,4,1879.05,19
12829,13:00.0,2,293,336
16742,02:00.0,1,464.9,46
14157,32:00.0,2,432.88,19
13161,03:00.0,1,112.75,313
17552,00:00.0,4,930.41,60
16556,36:00.0,7,3313.79,66
18093,43:00.0,4,2106.52,93
12474,39:00.0,18,7375.79,17
13138,51:00.0,6,962.39,22
17429,22:00.0,3,524.92,128
16224,51:00.0,4,1295.3,57
13470,57:00.0,2,165,99
17097,05:00.0,8,954.42,2
17220,47:00.0,14,3198.25,24
17884,33:00.0,4,717.45,3
18216,55:00.0,1,481.75,31
16765,41:00.0,1,34,294
17761,23:00.0,1,712.78,32
18116,00:00.0,8,1418.03,67
12952,35:00.0,4,1387.79,5
17861,21:00.0,8,2100.8,3
16533,08:00.0,3,1095.56,19
14867,39:00.0,3,710.28,185
13539,18:00.0,3,631.34,85
15531,43:00.0,2,2007.44,8
15869,23:00.0,2,149.64,277
17197,32:00.0,1,1013.01,29
14180,56:00.0,25,4748.52,10
18139,44:00.0,6,8438.34,17
12852,47:00.0,1,311.55,294
13516,15:00.0,3,1389.41,21
14518,43:00.0,1,174.37,64
14844,41:00.0,4,3189.81,63
16510,39:00.0,1,248.1,372
15182,37:00.0,2,622.85,154
17174,47:00.0,1,59.9,217
13639,36:00.0,1,1033.34,74
13831,41:00.0,6,2202.99,16
13662,04:00.0,3,897.76,85
15159,05:00.0,30,18641.01,1
14495,28:00.0,2,123.8,50
16241,08:00.0,13,2607.87,9
15577,03:00.0,3,258.88,151
16905,01:00.0,7,3102.43,5
14913,29:00.0,4,1227.43,35
15823,08:00.0,1,15,372
14326,04:00.0,1,183.85,242
14472,01:00.0,8,1936.84,103
16218,59:00.0,7,3084.68,29
14349,39:00.0,1,133.5,10
14226,34:00.0,5,2232.19,28
14890,57:00.0,1,125.65,253
13685,41:00.0,7,3119.44,2
13808,18:00.0,5,1747.66,5
15554,00:00.0,1,217.2,277
13144,15:00.0,1,110.95,332
15136,26:00.0,4,1286.7,2
15677,36:00.0,1,657.23,49
14034,02:00.0,3,651.82,22
17034,14:00.0,3,745.52,16
12457,13:00.0,7,2363.23,66
18030,37:00.0,2,230.65,4
16951,05:00.0,3,1277.75,134
13453,34:00.0,2,356.98,165
12374,37:00.0,1,742.93,25
12766,46:00.0,7,6989.63,3
13098,14:00.0,28,28882.44,1
17389,38:00.0,34,31833.68,0
16596,02:00.0,2,250.15,15
14389,17:00.0,2,1043.46,65
17924,11:00.0,7,2962.5,11
13061,04:00.0,1,248.61,72
16656,43:00.0,15,8625.8,22
15660,58:00.0,9,1600.86,25
16988,02:00.0,1,126.12,5
12660,26:00.0,1,245.1,11
17675,03:00.0,31,20374.28,1
16347,14:00.0,2,887.65,11
16015,58:00.0,3,705.39,3
13015,19:00.0,5,3346.28,53
17343,07:00.0,1,193.64,355
13347,28:00.0,1,341.36,70
17970,03:00.0,1,582.59,211
14286,34:00.0,3,4628.75,23
12620,20:00.0,3,1339.41,14
16450,47:00.0,1,311.92,149
16201,02:00.0,4,1863.47,3
15863,49:00.0,2,68.84,25
14535,39:00.0,3,2864.19,60
17535,20:00.0,1,164.4,280
12520,23:00.0,5,2634.26,79
14973,51:00.0,3,1314.45,107
16842,42:00.0,3,1264.19,100
15514,40:00.0,11,4139.46,12
13848,58:00.0,3,1255,92
13307,14:00.0,1,15,120
12514,38:00.0,1,1017.68,267
16848,42:00.0,1,281.42,52
18176,45:00.0,1,476.35,358
13748,45:00.0,5,948.25,95
16404,55:00.0,1,443.05,70
13994,05:00.0,6,2313.14,3
14240,45:00.0,2,890.34,30
17237,02:00.0,2,314.69,11
12912,55:00.0,5,1662.3,2
15076,23:00.0,1,880.85,172
15909,38:00.0,1,191.94,173
15322,34:00.0,1,679.68,85
13599,10:00.0,21,5153.67,1
17091,43:00.0,9,3827.76,2
16550,12:00.0,5,2298.97,108
15763,44:00.0,2,1086.92,31
16009,51:00.0,4,992.71,22
15222,03:00.0,1,585,318
18222,45:00.0,1,443,92
14140,05:00.0,2,935.05,3
14681,52:00.0,3,498.95,71
15468,49:00.0,2,467.51,51
16115,32:00.0,8,1667.97,9
16613,52:00.0,1,618.59,70
14953,59:00.0,1,289.82,25
15949,09:00.0,2,364.72,16
16447,45:00.0,1,259.01,135
12534,26:00.0,1,1089.18,130
16092,46:00.0,3,817.86,114
14432,04:00.0,6,2255.51,9
14100,01:00.0,1,194.9,137
13602,47:00.0,1,428.89,64
15096,27:00.0,1,219.39,42
15594,53:00.0,5,1771.78,15
12391,07:00.0,1,460.89,21
13934,39:00.0,1,922.1,263
14598,19:00.0,1,221.97,44
13742,07:00.0,12,3131.02,16
14243,12:00.0,10,2588.77,8
15829,45:00.0,2,636.14,99
18156,24:00.0,2,734.94,12
13410,33:00.0,5,1003.06,24
13579,41:00.0,2,467.04,14
15239,14:00.0,2,780.59,10
17489,56:00.0,2,376.64,58
17160,05:00.0,6,3518.03,31
16825,51:00.0,2,775.18,38
15806,35:00.0,3,784.58,46
18179,23:00.0,6,1793.17,9
14220,23:00.0,2,632.4,247
14761,10:00.0,2,255.9,58
13224,55:00.0,2,2155.95,60
16470,11:00.0,4,762.39,51
12560,54:00.0,3,2134.01,5
17466,15:00.0,2,763.28,10
12769,25:00.0,1,1143.6,238
13101,37:00.0,1,101.19,234
16782,20:00.0,13,2279.9,10
15116,25:00.0,4,1352.75,17
14618,45:00.0,3,553.44,9
17446,42:00.0,2,120.9,176
15780,01:00.0,3,475.28,183
12703,52:00.0,1,283.55,71
16633,41:00.0,6,2883.1,17
17346,18:00.0,15,2676.56,3
17180,46:00.0,4,796.03,56
14475,46:00.0,3,925.85,71
16682,13:00.0,5,1028,4
15139,39:00.0,2,178.96,239
16805,23:00.0,2,460.59,173
16639,20:00.0,3,1257.51,31
16141,11:00.0,1,620.4,88
17844,27:00.0,1,51.56,106
14641,42:00.0,1,110.46,21
17303,32:00.0,1,250.04,361
14741,48:00.0,6,1400.34,11
17154,42:00.0,1,329.34,75
17323,29:00.0,7,921.07,15
12577,24:00.0,3,657.8,35
14077,35:00.0,5,499.42,40
13908,49:00.0,4,2369.55,79
15408,02:00.0,1,267.18,264
13244,46:00.0,1,121.74,92
17987,22:00.0,1,198.57,185
16072,32:00.0,1,584.32,288
12726,35:00.0,7,2609.1,28
12603,42:00.0,1,739.2,21
16513,18:00.0,4,874.59,4
13267,12:00.0,19,4521.49,2
17472,57:00.0,3,710.29,191
15308,08:00.0,1,310.47,274
18013,11:00.0,2,187.29,155
18136,40:00.0,3,784.33,63
13536,38:00.0,7,3448.29,1
17864,15:00.0,3,597.5,12
16370,55:00.0,4,1320.56,82
12540,31:00.0,17,13400.24,19
13038,37:00.0,3,908.46,80
14449,06:00.0,4,907.1,18
12789,34:00.0,1,91.85,65
14698,26:00.0,5,1250.76,1
17117,54:00.0,1,116.2,288
16619,18:00.0,1,226.21,263
17615,06:00.0,3,329.6,130
14057,32:00.0,17,6217.96,23
15551,37:00.0,1,436.06,36
15053,08:00.0,3,697.79,4
13928,33:00.0,4,464.57,10
12434,38:00.0,2,806.14,84
16762,43:00.0,3,1501.38,19
17758,45:00.0,8,3456.7,19
13430,19:00.0,2,679.45,18
17223,57:00.0,2,426.79,310
14555,24:00.0,2,324.14,57
13324,28:00.0,10,7121.95,36
15743,19:00.0,4,784.46,16
14661,51:00.0,1,107.95,26
14910,06:00.0,4,434.35,2
18242,43:00.0,4,2232.49,72
16321,55:00.0,5,373.65,72
15992,00:00.0,1,41.99,3
13914,35:00.0,2,626.45,11
13075,19:00.0,1,919.61,129
17403,18:00.0,1,281.62,36
12683,31:00.0,15,8476.57,4
12597,33:00.0,4,3811.22,19
16384,19:00.0,2,584.5,89
14306,23:00.0,2,2093.32,51
17011,30:00.0,1,270.9,30
15388,53:00.0,1,140.54,270
13871,49:00.0,13,6403.25,22
13373,51:00.0,3,3312.25,60
15786,13:00.0,3,4932.2,46
17950,18:00.0,3,482.2,72
15537,10:00.0,1,110.92,163
17701,25:00.0,1,417.95,252
16284,12:00.0,2,823.97,31
16676,01:00.0,4,1592.12,33
13971,06:00.0,8,2758.26,18
16135,30:00.0,1,517.55,262
14512,39:00.0,2,275.28,187
13473,20:00.0,2,422.64,60
12348,13:00.0,4,1797.24,75
16178,05:00.0,1,197.9,138
15637,28:00.0,1,223.36,52
14014,18:00.0,1,505.18,77
13081,54:00.0,11,28337.38,11
14163,18:00.0,4,2445.91,87
15245,56:00.0,3,2515.84,134
16327,23:00.0,6,3844.22,14
13330,27:00.0,3,1140.93,92
15494,51:00.0,2,1299.23,21
17409,36:00.0,2,771.85,184
14412,45:00.0,2,770.03,42
17658,07:00.0,2,595.42,25
12640,52:00.0,3,1174.58,23
13722,44:00.0,3,2375.41,131
17509,26:00.0,8,6115.14,57
15886,25:00.0,1,181.09,60
18050,25:00.0,1,74.4,359
16427,10:00.0,2,241.06,263
15345,28:00.0,1,393.54,45
14804,20:00.0,1,353.27,8
16968,02:00.0,2,439.43,4
12617,39:00.0,1,355.53,29
16198,58:00.0,1,400.68,75
14538,31:00.0,2,388.25,64
15866,09:00.0,1,230.53,101
14870,51:00.0,1,327.25,261
18096,44:00.0,3,911.15,11
16553,42:00.0,12,5719.82,163
16221,43:00.0,3,864.86,36
15557,46:00.0,1,473.65,28
16885,40:00.0,3,471.51,15
17549,59:00.0,2,148.86,23
17764,03:00.0,2,818.82,50
17217,19:00.0,1,113.5,234
15889,10:00.0,2,446.87,156
15225,51:00.0,1,409.4,234
14824,20:00.0,4,1127.71,10
15156,22:00.0,3,961.49,1
13828,02:00.0,1,209.49,22
13496,58:00.0,2,653.33,10
12832,30:00.0,2,383.03,32
13851,36:00.0,3,2651.46,95
15179,53:00.0,5,2206.95,18
15511,43:00.0,5,909.23,11
14515,37:00.0,6,2102.09,17
14847,52:00.0,1,309.4,148
13519,24:00.0,1,122.75,78
15843,19:00.0,1,118.95,303
13705,32:00.0,3,711.86,7
13118,46:00.0,5,1197.81,19
17618,50:00.0,3,971.58,5
15033,40:00.0,10,2586.67,4
17695,40:00.0,2,765.34,131
13782,54:00.0,6,912,12
17031,23:00.0,2,380.35,11
16367,13:00.0,2,804.49,37
18282,43:00.0,2,178.05,7
12454,13:00.0,1,3528.34,56
15703,51:00.0,1,211.5,264
14346,47:00.0,2,1021.58,120
12477,51:00.0,6,13219.74,22
13018,28:00.0,28,7277.7,16
15680,46:00.0,3,1333.68,9
15016,06:00.0,1,170.04,172
13141,54:00.0,5,2388.75,84
13805,50:00.0,2,924.6,52
15010,42:00.0,1,308.94,35
16344,50:00.0,1,101.1,158
13682,06:00.0,1,59.5,187
17572,53:00.0,4,226.75,71
18236,06:00.0,6,882.24,29
12826,25:00.0,7,1474.72,2
12995,44:00.0,1,211.32,85
14323,37:00.0,2,605.06,114
16244,18:00.0,2,1522.75,211
13659,37:00.0,2,1573.2,205
16931,15:00.0,21,4604.22,5
12431,55:00.0,15,6487.45,35
17054,56:00.0,5,1356.33,28
12849,41:00.0,2,1050.89,31
18259,34:00.0,3,2338.6,24
17595,08:00.0,2,388.79,12
17718,39:00.0,1,139.35,232
13513,50:00.0,1,205.1,126
12955,29:00.0,11,4757.16,1
17781,00:00.0,2,188.02,159
13951,43:00.0,3,674.45,176
18113,31:00.0,1,76.32,368
14532,05:00.0,4,932.85,236
12872,52:00.0,2,599.97,326
12623,50:00.0,1,305.1,276
13596,01:00.0,2,697.04,5
17094,09:00.0,1,302,322
17426,07:00.0,6,5037.26,8
15766,03:00.0,1,315.06,64
18219,43:00.0,10,2069.77,2
15219,57:00.0,1,305.75,176
16098,59:00.0,7,2005.63,87
14887,32:00.0,1,1862,79
17887,29:00.0,1,111.35,129
15411,19:00.0,4,1358.88,26
15657,19:00.0,1,30,22
15079,45:00.0,4,895.61,212
15574,01:00.0,4,702.25,177
14329,50:00.0,7,5014.84,17
16407,05:00.0,10,2126.93,12
15906,24:00.0,7,1567.69,19
14246,50:00.0,3,1474.06,110
14578,18:00.0,1,168.63,3
15325,55:00.0,1,162.29,103
16739,17:00.0,1,323,176
15265,46:00.0,2,1506.12,151
14970,44:00.0,4,1592.06,68
16593,41:00.0,3,330.03,50
16052,13:00.0,1,362.06,54
13310,23:00.0,3,1132.03,28
15720,48:00.0,1,598.73,24
14638,10:00.0,1,443.6,50
16261,23:00.0,4,746.83,17
13642,34:00.0,1,354.8,215
14784,30:00.0,2,289.99,26
12371,16:00.0,2,1887.96,44
13450,54:00.0,6,2043.72,26
15620,41:00.0,3,1553.18,56
15365,29:00.0,7,2314.32,25
16948,46:00.0,3,435.02,138
13456,18:00.0,6,1766.72,17
14037,57:00.0,2,147.2,176
13699,51:00.0,1,308.58,155
12471,43:00.0,30,19824.05,2
14684,33:00.0,5,1236.28,25
13012,05:00.0,8,1661.84,9
16012,25:00.0,3,1415.29,35
12809,51:00.0,1,489.31,177
17678,52:00.0,1,298.11,263
13350,33:00.0,2,979.12,16
14143,48:00.0,1,115.8,133
15471,12:00.0,1,469.48,2
13745,43:00.0,1,300.04,162
13991,18:00.0,6,855.97,12
12909,43:00.0,5,2178.67,39
13158,58:00.0,4,1201.06,94
18073,02:00.0,12,3877.52,114
15073,44:00.0,3,1043.41,9
14830,29:00.0,1,197.13,53
15912,29:00.0,2,264.62,178
12763,12:00.0,2,494.08,138
13058,43:00.0,3,271.4,24
17386,28:00.0,6,2686.42,7
12517,04:00.0,5,2502.84,28
13845,25:00.0,1,312.98,64
18173,26:00.0,4,2106.84,86
14386,45:00.0,1,142.4,296
17140,33:00.0,1,465.32,247
13304,35:00.0,1,300.42,351
12700,47:00.0,4,4939.99,7
16779,54:00.0,22,10629.72,2
16281,57:00.0,1,2062.06,72
14621,22:00.0,5,1788.36,1
14289,44:00.0,6,911.26,8
15783,50:00.0,1,246.3,10
15119,08:00.0,1,266.4,245
13055,26:00.0,3,1214.41,78
13221,58:00.0,2,847.41,240
14764,54:00.0,1,278.3,46
12723,19:00.0,5,725.07,3
12557,59:00.0,5,11990.96,16
14930,31:00.0,3,2372.86,108
15428,54:00.0,1,93.78,15
15262,16:00.0,1,178.95,323
13078,36:00.0,26,12627.94,3
14907,14:00.0,7,3501.1,3
12414,51:00.0,3,562.41,217
17492,21:00.0,1,374.57,248
16161,10:00.0,19,5575.56,1
17157,10:00.0,2,319,7
13911,43:00.0,9,2580.91,57
12915,34:00.0,2,363.65,148
13247,59:00.0,4,501.12,17
16493,10:00.0,4,1351.63,79
17824,14:00.0,1,298.4,51
15093,09:00.0,6,4597.02,18
14552,49:00.0,1,165.07,151
17134,53:00.0,2,425,106
13888,13:00.0,2,605.63,119
15142,51:00.0,1,498.74,46
18033,28:00.0,1,97.97,65
14452,06:00.0,2,264.44,10
17867,15:00.0,6,1197.1,30
15952,18:00.0,4,806.57,33
13954,50:00.0,2,439.92,1
13533,54:00.0,3,270.79,182
16616,31:00.0,2,500.42,15
15454,21:00.0,1,179.1,362
12680,50:00.0,4,862.81,0
15969,06:00.0,3,666.1,2
18133,14:00.0,1,931.5,212
18010,27:00.0,1,174.8,256
15803,56:00.0,1,415.82,51
17469,15:00.0,5,1870.97,16
17967,19:00.0,1,123.07,371
12749,56:00.0,5,4090.88,3
14744,51:00.0,7,1099.98,16
17990,44:00.0,3,630.84,236
18159,26:00.0,1,530.15,301
15826,05:00.0,3,1654.31,56
14080,09:00.0,1,45.6,32
16659,03:00.0,1,39.12,189
12580,24:00.0,1,415.7,246
17841,07:00.0,124,40991.57,1
13390,38:00.0,1,544.08,74
16759,42:00.0,3,789.79,7
14054,49:00.0,1,92.46,65
14595,12:00.0,6,1740.6,19
13931,12:00.0,2,1237.53,95
17449,56:00.0,7,2520.86,2
18196,22:00.0,2,689.13,95
13370,26:00.0,1,754.87,371
14117,49:00.0,1,90,143
17698,34:00.0,1,154.95,260
16536,54:00.0,1,548.97,110
17947,05:00.0,1,176.68,37
13121,47:00.0,1,283.73,269
13868,32:00.0,2,3192.54,7
15932,13:00.0,8,2495.87,4
14223,38:00.0,3,991.13,92
12600,29:00.0,10,2599.04,28
13725,03:00.0,8,1980.56,49
16928,10:00.0,17,2847.6,80
18053,05:00.0,1,300.02,70
17555,22:00.0,2,483.26,19
15385,11:00.0,1,316.88,40
13762,15:00.0,1,306.72,218
13227,47:00.0,1,257.7,201
16430,47:00.0,1,300.85,57
16324,58:00.0,3,428.68,128
17071,31:00.0,9,2429.03,28
12743,21:00.0,2,546.43,134
17320,31:00.0,3,1200.62,100
17306,14:00.0,19,8631.31,10
12388,30:00.0,6,2780.66,15
14060,29:00.0,19,6140.42,4
15683,56:00.0,1,193.75,117
16679,51:00.0,1,129.75,366
13974,41:00.0,1,413.59,49
12929,08:00.0,1,117.85,311
15634,28:00.0,1,243.55,17
15597,26:00.0,1,324.57,35
14601,48:00.0,1,213.96,10
17612,59:00.0,6,2048.45,53
15199,12:00.0,4,1268.7,59
14701,38:00.0,9,2549.37,10
17114,17:00.0,8,808.62,5
13284,23:00.0,1,201.19,330
13035,57:00.0,2,921.88,73
15448,42:00.0,1,494.64,312
14950,48:00.0,1,371.2,19
17512,11:00.0,10,2924.99,28
16473,10:00.0,3,316.11,164
13184,02:00.0,10,1701.29,14
12643,56:00.0,6,3344.64,128
17014,09:00.0,3,586.33,8
14309,33:00.0,9,2352.53,8
15348,17:00.0,1,158.04,72
16971,06:00.0,1,357.21,38
14850,21:00.0,1,325.75,311
12686,51:00.0,1,89.14,371
14658,35:00.0,2,247.15,5
12494,34:00.0,7,1246.1,15
17655,34:00.0,7,2638.94,10
13576,34:00.0,18,6717.34,10
13327,21:00.0,8,3627.77,38
14409,18:00.0,6,2059.45,71
15491,56:00.0,6,3100.09,95
16573,13:00.0,2,663.61,84
17904,57:00.0,1,191.67,21
15740,29:00.0,1,154.88,49
15640,35:00.0,15,12515.66,4
12935,25:00.0,7,2160.7,2
16722,28:00.0,13,4730.81,17
12394,08:00.0,2,1272.48,63
13476,00:00.0,2,1238.47,178
17263,32:00.0,1,63.44,208
16181,38:00.0,1,305.54,73
15099,13:00.0,1,410.48,84
17289,01:00.0,3,944.41,31
16293,58:00.0,10,2248.99,21
16957,56:00.0,2,416.64,239
12712,19:00.0,13,4396.13,28
14040,42:00.0,12,3614.92,40
17621,11:00.0,3,1379.9,21
16625,50:00.0,1,333.08,274
13376,16:00.0,3,1019.76,99
12380,27:00.0,4,2724.81,21
13708,46:00.0,1,296.88,271
13044,20:00.0,1,560.47,291
17266,12:00.0,3,310.64,2
12403,51:00.0,1,427.7,49
15606,47:00.0,9,2920.16,61
14395,34:00.0,9,3507.71,2
13731,33:00.0,2,610.59,219
16270,26:00.0,1,1141.24,353
14727,45:00.0,1,268.58,274
16602,54:00.0,1,528.08,36
13067,38:00.0,1,115.46,82
16934,40:00.0,2,950.93,54
15274,57:00.0,2,716.57,4
12735,37:00.0,2,779.57,315
15938,56:00.0,5,404.58,112
15746,21:00.0,1,196.88,134
14587,34:00.0,9,1601.14,18
15251,02:00.0,11,10484.99,9
15414,50:00.0,3,774.9,9
14418,39:00.0,3,1937.25,3
13754,51:00.0,2,282.6,151
13422,42:00.0,1,2626.3,64
16247,23:00.0,1,114.56,170
15769,52:00.0,26,56252.72,7
15105,54:00.0,7,2298.93,18
16433,09:00.0,1,184.26,28
14232,09:00.0,5,2048.07,42
15228,56:00.0,4,3386.71,66
13568,42:00.0,1,192.85,173
14896,20:00.0,2,468.77,204
14441,07:00.0,4,1712.89,0
13900,26:00.0,3,740.95,183
15437,11:00.0,1,200.16,262
14109,18:00.0,1,144.2,72
16101,18:00.0,1,1290.7,70
13213,42:00.0,5,1520.58,56
16124,45:00.0,1,249,317
14541,08:00.0,8,1461.65,58
15460,08:00.0,1,216.76,354
17126,52:00.0,5,1004.75,152
17790,30:00.0,14,1965.55,26
14796,31:00.0,17,8022.49,1
16788,53:00.0,2,597.48,123
15205,36:00.0,2,653.24,85
13877,49:00.0,1,117.24,86
12875,30:00.0,2,343.23,143
13854,06:00.0,25,8109.52,8
16811,39:00.0,2,547.07,4
17813,13:00.0,5,1770.88,14
15483,07:00.0,4,233.81,161
12526,09:00.0,3,1316.66,0
17475,55:00.0,1,194.37,79
16147,57:00.0,1,375,133
17080,59:00.0,2,287.62,22
12921,22:00.0,37,16587.09,9
16416,50:00.0,3,1051.4,26
13167,24:00.0,4,791.33,18
16834,37:00.0,1,413.46,227
17667,32:00.0,5,2055.51,66
15752,37:00.0,7,2637.38,39
17744,11:00.0,6,2322.4,3
17498,25:00.0,1,272.22,75
18185,42:00.0,1,304.25,249
17644,43:00.0,11,2895.64,1
12480,52:00.0,4,3281.63,28
13562,51:00.0,3,1799.33,81
13021,37:00.0,9,2616.38,4
17521,22:00.0,3,723.21,29
17767,42:00.0,1,271.2,15
16980,36:00.0,2,1078.96,255
12357,07:00.0,1,6207.67,33
15955,15:00.0,14,4416.26,24
15706,09:00.0,4,1060.56,63
15623,26:00.0,1,301.03,141
14046,48:00.0,1,154.99,284
15374,59:00.0,1,168,128
14295,50:00.0,1,166.2,40
18268,13:00.0,1,25.5,134
14936,30:00.0,8,8137.02,33
15065,45:00.0,4,3158.13,37
16393,51:00.0,13,3046.21,2
14733,39:00.0,12,9585.91,16
13940,15:00.0,4,839.14,17
17936,32:00.0,1,389.84,5
14332,54:00.0,3,866.31,22
12672,20:00.0,1,225.9,329
17329,24:00.0,2,523.11,14
13004,27:00.0,18,5655.91,11
15669,03:00.0,4,684.34,40
16997,28:00.0,3,702,288
14000,50:00.0,1,635.66,211
15314,39:00.0,1,327.97,199
13359,30:00.0,1,439.56,63
16642,31:00.0,2,688.33,4
14687,59:00.0,1,628.38,106
15019,35:00.0,1,266,266
18122,08:00.0,6,1826.21,8
15122,48:00.0,3,1633.78,114
16456,50:00.0,5,2158.37,99
16794,54:00.0,10,1222.71,1
15128,54:00.0,4,1471,60
17043,33:00.0,4,1735.18,32
16207,51:00.0,1,394.38,25
14873,52:00.0,1,519.68,210
13207,52:00.0,2,250.26,15
15809,40:00.0,5,515.77,36
13645,11:00.0,1,252.1,120
16356,51:00.0,3,211.77,197
15815,42:00.0,5,2100.6,63
14481,38:00.0,2,636.51,164
17684,10:00.0,1,239.41,43
15520,58:00.0,1,343.5,1
17581,21:00.0,25,11045.04,0
16253,09:00.0,2,3683.86,66
13499,21:00.0,5,1159.11,17
12420,55:00.0,1,600.39,63
13253,09:00.0,2,1030.4,156
16748,17:00.0,5,1515.9,17
17830,28:00.0,3,398.7,1
14581,39:00.0,1,138.6,16
16107,40:00.0,7,3204.16,17
17730,43:00.0,13,5298.48,3
13107,52:00.0,4,1531.62,44
13894,44:00.0,3,564.62,23
16648,58:00.0,1,290.66,42
12566,30:00.0,1,351.65,86
12812,54:00.0,1,229.64,44
17189,39:00.0,2,384.4,106
17976,49:00.0,1,353.19,372
18036,40:00.0,3,405.62,32
17870,07:00.0,12,1894.35,2
17372,37:00.0,8,1342.68,40
16376,38:00.0,2,987.01,8
15712,09:00.0,5,1072.36,9
12795,27:00.0,1,430.48,18
17538,12:00.0,1,98.42,25
13791,44:00.0,2,1516,127
16897,02:00.0,2,289.78,299
13436,33:00.0,1,196.89,1
17727,06:00.0,1,1060.25,15
17229,56:00.0,2,318.76,96
17893,50:00.0,1,112.25,225
12938,21:00.0,1,114.14,25
12583,07:00.0,15,7281.38,2
17750,09:00.0,9,1797.57,5
15500,47:00.0,4,1131.56,8
16496,31:00.0,3,1599.52,8
14504,00:00.0,4,673.26,47
15165,03:00.0,1,487.75,373
16164,04:00.0,3,822.48,17
13173,51:00.0,2,353.65,4
14810,19:00.0,11,2087.88,40
15523,29:00.0,1,412.01,84
15855,20:00.0,5,712.24,136
17515,04:00.0,4,639.02,31
12818,06:00.0,1,1542.08,261
17564,27:00.0,3,454.01,24
13814,48:00.0,2,1579.12,92
16519,41:00.0,2,215.08,25
18228,21:00.0,2,779.9,56
18105,04:00.0,1,113.48,37
18205,22:00.0,2,517.36,36
16705,08:00.0,20,14034.99,0
13124,45:00.0,3,3866.33,89
14790,28:00.0,4,745.06,16
17203,27:00.0,6,3563.85,35
16539,41:00.0,4,1388.81,2
16041,25:00.0,3,3166.4,30
15288,58:00.0,5,2306.52,43
14624,44:00.0,2,225.85,57
12626,06:00.0,9,6620.48,23
14126,45:00.0,3,706.13,7
13983,06:00.0,12,2603.43,29
14524,29:00.0,9,1867.68,31
16688,24:00.0,4,1260.86,1
12483,02:00.0,8,2484.98,17
13485,58:00.0,1,454.24,233
14647,40:00.0,1,243.22,201
14149,44:00.0,1,446.62,220
14690,39:00.0,2,371.7,44
16190,59:00.0,1,215.08,40
12752,32:00.0,1,4366.78,81
14667,30:00.0,25,9241.2,10
14498,09:00.0,5,1957.32,42
15998,45:00.0,5,3089.97,36
13416,56:00.0,2,712.5,43
17913,45:00.0,2,411.6,58
17495,08:00.0,2,497.56,7
13316,40:00.0,4,5977.73,37
18062,47:00.0,3,720.52,173
14816,16:00.0,1,271.85,197
12775,33:00.0,5,1386.04,17
15898,23:00.0,5,1388.88,1
13193,30:00.0,1,117.88,61
12652,00:00.0,1,919.98,331
15480,32:00.0,1,905.5,116
14710,53:00.0,4,606.13,14
17793,24:00.0,1,323.04,25
15208,24:00.0,5,870.12,1
14212,45:00.0,1,1070.48,89
14959,23:00.0,4,695.42,64
16121,59:00.0,2,867.11,57
13963,43:00.0,4,664.54,308
14461,11:00.0,3,2103.06,148
18042,49:00.0,1,165.05,53
12944,04:00.0,2,604.51,35
12895,51:00.0,2,372.8,42
16725,52:00.0,7,781.02,302
14567,21:00.0,2,1530.36,56
17272,37:00.0,4,2148.63,42
12397,52:00.0,2,2409.9,35
16227,33:00.0,1,314.22,225
15729,36:00.0,1,85,212
16333,19:00.0,22,26626.8,7
17664,29:00.0,2,604.64,18
